TestCase,ExecutionTime,Passed
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest.testMath798WithToleranceTooLow,452,true
org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizerTest.testTrivial,2,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackBrownDennis,51,true
org.apache.commons.math3.optimization.fitting.HarmonicFitterTest.testInitialGuess,8,true
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testCircleFittingBadInit,2,true
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testCircleFittingGoodInit,1,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackBox3Dimensional,1,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackJennrichSampson,1,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackOsborne1,4,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackOsborne2,21,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testPerfectFit,0,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackLinearRank1,1,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackLinearRank1ZeroColsAndRows,2,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackHelicalValley,2,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackWatson,109,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackChebyquad,11,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackBrownAlmostLinear,397,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackLinearFullRank,2,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testCircleFittingBadInit,2,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackRosenbrok,1,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackPowellSingular,43,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackFreudensteinRoth,1,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackBard,4,true
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackKowalikOsborne,36,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testMaxEvaluations,3,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testWampler3,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testWampler4,1,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testNonInvertible,1,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testMoreEstimatedParametersSimple,1,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testMoreEstimatedParametersUnsorted,0,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testInconsistentSizes2,0,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testTrivial,0,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testInconsistentSizes1,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testWampler2,1,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testWampler1,0,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testCircleFittingGoodInit,5,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testQRColumnsPermutation,1,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testNoDependency,1,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testOneSet,1,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testTwoSets,0,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testIllConditioned,1,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testRedundantEquations,1,true
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testInconsistentEquations,0,true
org.apache.commons.math3.optimization.fitting.CurveFitterTest.testMath372,3,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testExamples,0,true
org.apache.commons.math3.optimization.fitting.CurveFitterTest.testMath304,1,true
org.apache.commons.math3.linear.FieldLUSolverTest.testSolveDimensionErrors,0,true
org.apache.commons.math3.linear.FieldLUSolverTest.testSolveSingularityErrors,0,true
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testIssue780,12,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testCigarWithBoundaries,726,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testMath864,3,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testFitAccuracyDependsOnBoundary,6,true
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testCross,27,true
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testTetrahedron,2,true
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testBuildBox,3,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testMaximize,1467,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testEllipse,974,true
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerTest.testGetRMS,1,true
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerTest.testGetChiSquare,1,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testAckley,661,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testRastrigin,8792,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testConstrainedRosen,1088,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testSsDiffPow,1583,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testDiffPow,694,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testTwoAxes,2204,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testCigTab,720,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testTablet,769,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testSphere,418,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testRosen,1096,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testElliRotated,973,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testCigar,705,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testVectorTwoPairs,1,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testVectorOnePair,0,true
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testBox,16,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testIllConditioned,3,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testMoreEstimatedParametersSimple,1,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testMoreEstimatedParametersUnsorted,1,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testRedundantEquations,0,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testInconsistentEquations,0,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testColumnsPermutation,1,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testNonInversible,1,true
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testCircleFitting2,54,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testTrivial,2,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testNoDependency,1,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testOneSet,0,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testTwoSets,2,true
org.apache.commons.math3.linear.EigenSolverTest.testSolveDimensionErrors,1,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testMatrix,2,true
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.testGLSOLSConsistency,3,true
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest.testSerialization,2,true
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest.testEqualsAndHashCode,1,true
org.apache.commons.math3.optimization.fitting.CurveFitterTest.testMath303,3,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testCigarWithBoundaries,675,true
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest.testEqualsAndHashCode,1,true
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testConvergenceException,9,true
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testThresholdPositive,1,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testFitAccuracyDependsOnBoundary,8,true
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testMaxIterationsPositive,2,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testMath864,3,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testHat,1,true
org.apache.commons.math3.stat.correlation.CovarianceTest.testLongly,1,true
org.apache.commons.math3.stat.correlation.CovarianceTest.testSwissFertility,1,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testConstrainedRosen,1040,true
org.apache.commons.math3.linear.EigenSolverTest.testNonInvertible,1,true
org.apache.commons.math3.stat.correlation.CovarianceTest.testConsistency,1,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.canEstimateRegressionParametersVariance,1,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testEllipse,930,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testAckley,608,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testRastrigin,9067,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testSsDiffPow,1434,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testDiffPow,680,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testTwoAxes,2151,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testTablet,747,true
org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest.testMath891Matrix,0,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testRosen,1296,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testElliRotated,998,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testCigar,722,true
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testSphere,621,true
org.apache.commons.math3.linear.EigenDecompositionTest.testMath848,4,true
org.apache.commons.math3.linear.EigenDecompositionTest.testUnsymmetric,5,true
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest.testSerialization,5,true
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testFit,36,true
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testInitialMixture,1,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testAngularSeparation,1,true
org.apache.commons.math3.linear.EigenSolverTest.testInvertible,0,true
org.apache.commons.math3.linear.EigenSolverTest.testSolve,0,true
org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerTestValidation.testParametersErrorMonteCarloObservations,19,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testYVariance,0,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testGetRowVector,1,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testGetColumnVector,0,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testPremultiplyVector,1,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSampleInsufficientData,0,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testRevert,1,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSampleInvalidData,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.cannotAddSampleDataWithSizeMismatch,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSampleNullData,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testXSampleDataNull,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testYSampleDataNull,0,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testOperate,1,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.canEstimateRegressionParameters,1,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.canEstimateResiduals,1,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSampleDataYNull,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSampleDataXNull,0,true
org.apache.commons.math3.linear.BlockRealMatrixTest.testExamples,1,true
org.apache.commons.math3.linear.MatrixUtilsTest.testcreateFieldIdentityMatrix,1,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testTranspose,1,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSubMatrix,1,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testCopySubMatrix,1,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testOrthogonal,1,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testAngle,1,true
org.apache.commons.math3.linear.ConjugateGradientTest.testPreconditionedSolution2,107,true
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.canEstimateRegressionParametersVariance,1,true
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.canEstimateResiduals,1,true
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.canEstimateRegressionParameters,0,true
org.apache.commons.math3.linear.BlockRealMatrixTest.testGetSetRowVectorLarge,2,true
org.apache.commons.math3.linear.BlockRealMatrixTest.testGetSetColumnVectorLarge,3,true
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.testNewSample2,0,true
org.apache.commons.math3.util.FastMathTest.testIntPow,22,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testVectorialProducts,1,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSample,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSample2,0,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testAngles,1490,true
org.apache.commons.math3.linear.FieldMatrixImplTest.testPower,1,true
org.apache.commons.math3.ode.JacobianMatricesTest.testInternalDifferentiation,459,true
org.apache.commons.math3.linear.BlockRealMatrixTest.testSetColumnVector,1,true
org.apache.commons.math3.dfp.DfpTest.testLinearCombinationDF4,3,true
org.apache.commons.math3.dfp.DfpTest.testLinearCombinationFF4,3,true
org.apache.commons.math3.dfp.DfpTest.testLinearCombinationDF3,3,true
org.apache.commons.math3.dfp.DfpTest.testLinearCombinationFF3,3,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.canEstimateRegressandVariance,0,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testIssue801,1,true
org.apache.commons.math3.dfp.DfpTest.testLinearCombinationDF2,3,true
org.apache.commons.math3.linear.BlockRealMatrixTest.testSetRowVector,0,true
org.apache.commons.math3.dfp.DfpTest.testLinearCombinationFF2,3,true
org.apache.commons.math3.dfp.DfpTest.testLinearCombinationDaFa,7,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetRowVectorLarge,2,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetColumnVectorLarge,3,true
org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest.testInsufficientData,0,true
org.apache.commons.math3.util.FastMathTest.testSinAccuracy,99,true
org.apache.commons.math3.util.FastMathTest.testCosAccuracy,82,true
org.apache.commons.math3.util.FastMathTest.testTanAccuracy,144,true
org.apache.commons.math3.dfp.DfpTest.testLinearCombinationFaFa,6,true
org.apache.commons.math3.util.FastMathTest.testSinhAccuracy,1541,true
org.apache.commons.math3.util.FastMathTest.testCoshAccuracy,1486,true
org.apache.commons.math3.util.FastMathTest.testTanhAccuracy,2939,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testEquals,1,true
org.apache.commons.math3.analysis.function.SincTest.testDerivativeShortcut,32,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testIssue639,0,true
org.apache.commons.math3.stat.inference.TestUtilsTest.testChiSquareIndependence,1,true
org.apache.commons.math3.util.FastMathTest.testPowAccuracy,288,true
org.apache.commons.math3.util.FastMathTest.testExpAccuracy,190,true
org.apache.commons.math3.util.FastMathTest.testExpm1Accuracy,95,true
org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest.testSwiss,1,true
org.apache.commons.math3.ode.JacobianMatricesTest.testAnalyticalDifferentiation,928,true
org.apache.commons.math3.util.FastMathTest.testCbrtAccuracy,1699,true
org.apache.commons.math3.util.FastMathTest.testToDegrees,38,true
org.apache.commons.math3.util.FastMathTest.testToRadians,40,true
org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest.testLongly,1,true
org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testHahn1,12,true
org.apache.commons.math3.util.FastMathTest.testAtanAccuracy,123,true
org.apache.commons.math3.util.FastMathTest.testAtan2Accuracy,143,true
org.apache.commons.math3.util.FastMathTest.testAsinAccuracy,1754,true
org.apache.commons.math3.util.FastMathTest.testAcosAccuracy,1689,true
org.apache.commons.math3.linear.FieldMatrixImplTest.testSetColumnVector,1,true
org.apache.commons.math3.optimization.MultivariateDifferentiableMultiStartOptimizerTest.testCircleFitting,7,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testConstructors,1,true
org.apache.commons.math3.linear.FieldMatrixImplTest.testSetRowVector,0,true
org.apache.commons.math3.stat.correlation.CovarianceTest.testOneColumn,0,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testCrossProductCancellation,0,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testMultiply,2,true
org.apache.commons.math3.distribution.MultivariateNormalDistributionTest.testSampling,1200,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetMatrixLarge,7,true
org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest.testConsistency,1,true
org.apache.commons.math3.linear.FieldMatrixImplTest.testExamples,0,true
org.apache.commons.math3.util.FastMathTest.testLog10Accuracy,258,true
org.apache.commons.math3.util.FastMathTest.testLog1pAccuracy,114,true
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testNonInvertible,1,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetColumnMatrixLarge,2,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetRowLarge,2,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetColumnLarge,2,true
org.apache.commons.math3.util.FastMathTest.testLogAccuracy,160,true
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testKirby2,2,true
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testHahn1,6,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetRowMatrixLarge,2,true
org.apache.commons.math3.stat.inference.TestUtilsTest.testChiSquareZeroCount,1,true
org.apache.commons.math3.linear.FieldLUSolverTest.testSingular,0,true
org.apache.commons.math3.stat.inference.TestUtilsTest.testChiSquare,1,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testCircleFitting,2,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testCoordinates,1,true
org.apache.commons.math3.linear.FieldMatrixImplTest.testGetColumnVector,1,true
org.apache.commons.math3.linear.FieldMatrixImplTest.testGetRowVector,0,true
org.apache.commons.math3.linear.QRSolverTest.testSolve,0,true
org.apache.commons.math3.linear.BlockFieldMatrixTest.testOperatePremultiplyLarge,46,true
org.apache.commons.math3.linear.BlockRealMatrixTest.testGetColumnVector,0,true
org.apache.commons.math3.stat.inference.TestUtilsTest.testGTestIndependance,0,true
