TestCase,ExecutionTime,Passed
org.apache.commons.math3.fraction.FractionFormatTest.testDoubleFormat,0,true
org.apache.commons.math3.linear.ConjugateGradientTest.testPreconditionedResidual,3,true
org.apache.commons.math3.random.SobolSequenceGeneratorTest.testSkip,1,true
org.apache.commons.math3.linear.SparseRealMatrixTest.testSubMatrix,1,true
org.apache.commons.math3.random.ValueServerTest.testEmptyDigestFile,1,true
org.apache.commons.math3.stat.descriptive.moment.SemiVarianceTest.testVarianceDecompMeanCutoff,0,true
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest.testPCorr,1,true
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeFormTest.testQuadraticFunction,1,true
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.testFirstChebyshevPolynomials,2,true
org.apache.commons.math3.ode.events.OverlappingEventsTest.testOverlappingEvents0,7,true
org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatorTest.testLinearFunction2D,55,true
org.apache.commons.math3.stat.inference.WilcoxonSignedRankTestTest.testWilcoxonSignedRankSimple,2,true
org.apache.commons.math3.optimization.fitting.GaussianFitterTest.testMath519,110,true
org.apache.commons.math3.random.Well44497bTest.testNextHypergeometric,3,true
org.apache.commons.math3.complex.FrenchComplexFormatTest.testNegativeReal,2,true
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest.testRandomPolynomialsFirstDerivative,2077,true
org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonUnEqualCounts,0,true
org.apache.commons.math3.ode.sampling.StepNormalizerOutputOverlapTest.testMulBoth,1,true
org.apache.commons.math3.complex.QuaternionTest.testWrongDimension,1,true
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest.testMatrixFunction,27,true
org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest.testDuplicatedAbscissa,1,true
org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest.testPreconditions,2,true
org.apache.commons.math3.distribution.KolmogorovSmirnovDistributionTest.testCumulativeDensityFunction,152,true
org.apache.commons.math3.stat.clustering.DBSCANClustererTest.testCluster,6,true
org.apache.commons.math3.util.MultidimensionalCounterTest.testIterationConsistency,0,true
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testSwissFertility,1,true
org.apache.commons.math3.analysis.integration.RombergIntegratorTest.testSinFunction,0,true
org.apache.commons.math3.random.Well44497aTest.testNextZipf,18,true
org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest.testEventsNoConvergence,1,true
org.apache.commons.math3.stat.inference.OneWayAnovaTest.testAnovaPValueSummaryStatistics,1,true
org.apache.commons.math3.genetics.CycleCrossoverTest.testCrossoverInvalidFixedLengthChromosomeFirst,0,true
org.apache.commons.math3.linear.RealVectorTest.testMap,5,true
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest.testPreconditions,4,true
org.apache.commons.math3.stat.correlation.StorelessCovarianceTest.testLonglyByRow,1,true
org.apache.commons.math3.analysis.solvers.MullerSolverTest.testExpm1Function,1,true
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest.testQuinticMin,0,true
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testToString,0,true
org.apache.commons.math3.ml.clustering.DBSCANClustererTest.testSingleLink,2,true
org.apache.commons.math3.linear.EigenSolverTest.testSolveDimensionErrors,0,true
org.apache.commons.math3.distribution.TriangularDistributionTest.testIsSupportUpperBoundInclusive,1,true
org.apache.commons.math3.analysis.solvers.MullerSolver2Test.testParameters,0,true
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest.testQuinticMin,1,true
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testIssue880Complete,54,true
org.apache.commons.math3.distribution.WeibullDistributionTest.testDistributionClone,2,true
org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolatorTest.testSine,2,true
org.apache.commons.math3.linear.RRQRDecompositionTest.testAPEqualQR,25,true
org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapterTest.testHalfBounded,1,true
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest.testOptimumOutsideRange,2,true
org.apache.commons.math3.ode.nonstiff.GillIntegratorTest.testDimensionCheck,0,true
org.apache.commons.math3.util.CombinatoricsUtilsTest.testCombinationsIterator,7,true
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonFormTest.testDerivative,1,true
org.apache.commons.math3.analysis.integration.LegendreGaussIntegratorTest.testExactIntegration,3,true
org.apache.commons.math3.distribution.LogNormalDistributionTest.testDistributionClone,2,true
org.apache.commons.math3.stat.ranking.NaturalRankingTest.testNaNsMinimalTiesMaximum,0,true
org.apache.commons.math3.random.Well19937aTest.testNextBeta,16,true
org.apache.commons.math3.analysis.function.LogisticTest.testGradientComponent0Component4,1,true
org.apache.commons.math3.linear.FrenchRealVectorFormatTest.testParseNoComponents,1,true
org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest.testDimensionCheck,1,true
org.apache.commons.math3.analysis.solvers.RiddersSolverTest.testQuinticFunction,1,true
org.apache.commons.math3.distribution.EnumeratedIntegerDistributionTest.testCumulativeProbability,0,true
org.apache.commons.math3.transform.FastHadamardTransformerTest.test8Points,0,true
org.apache.commons.math3.optimization.direct.SimplexOptimizerMultiDirectionalTest.testMath283,0,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMath283,1,true
org.apache.commons.math3.linear.CholeskySolverTest.testSolveDimensionErrors,0,true
org.apache.commons.math3.stat.descriptive.MixedListUnivariateImplTest.testSkewAndKurtosis,1,true
org.apache.commons.math3.fraction.FractionTest.testIntegerOverflow,0,true
org.apache.commons.math3.complex.RootsOfUnityTest.testZeroNumberOfRoots,0,true
org.apache.commons.math3.linear.DiagonalMatrixTest.testCreateError,1,true
org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapterTest.testHalfBounded,1,true
org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest.testLeastSquares3,1,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testLeastSquares3,0,true
org.apache.commons.math3.stat.descriptive.summary.ProductTest.testWeightedConsistency,1,true
org.apache.commons.math3.random.Well512aTest.testNextPascal,7,true
org.apache.commons.math3.genetics.NPointCrossoverTest.testCrossover,1,true
org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest.testDecreasingSteps,108,true
org.apache.commons.math3.genetics.OrderedCrossoverTest.testCrossover,1,true
org.apache.commons.math3.random.RandomGeneratorFactoryTest.testNextBinomial,20,true
org.apache.commons.math3.distribution.ParetoDistributionTest.testIsSupportUpperBoundInclusive,0,true
org.apache.commons.math3.genetics.RandomKeyTest.testInducedPermutation,0,true
org.apache.commons.math3.random.HaltonSequenceGeneratorTest.testSkip,0,true
org.apache.commons.math3.stat.inference.MannWhitneyUTestTest.testMannWhitneyUInputValidation,0,true
org.apache.commons.math3.stat.descriptive.moment.StandardDeviationTest.testEvaluateArraySegment,0,true
org.apache.commons.math3.analysis.solvers.SecantSolverTest.testSolutionLeftSide,2,true
org.apache.commons.math3.analysis.integration.MidPointIntegratorTest.testLowAccuracy,1,true
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testIssue780,16,true
org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizerTest.testCircleFitting2,95,true
org.apache.commons.math3.ode.ContinuousOutputModelTest.testErrorConditions,0,true
org.apache.commons.math3.distribution.CauchyDistributionTest.testDistributionClone,2,true
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatisticsTest.testProductAndGeometricMean,0,true
org.apache.commons.math3.random.StableRandomGeneratorTest.testCauchyCase,20,true
org.apache.commons.math3.analysis.integration.gauss.HermiteTest.testNormalVariance,2,true
org.apache.commons.math3.geometry.euclidean.threed.SubLineTest.testIntersectionNotIntersecting,0,true
org.apache.commons.math3.analysis.FunctionUtilsTest.testToMultivariateDifferentiableFunction,39,true
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSetTest.testMultiple,0,true
org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testKeepInitIfBest,1,true
org.apache.commons.math3.distribution.LevyDistributionTest.testDistributionClone,4,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest.testSingularities,8,true
org.apache.commons.math3.random.EmpiricalDistributionTest.testDistributionClone,60,true
org.apache.commons.math3.genetics.UniformCrossoverTest.testRatioTooLow,2,true
org.apache.commons.math3.stat.descriptive.moment.VectorialMeanTest.testMismatch,0,true
org.apache.commons.math3.linear.CholeskyDecompositionTest.testNotPositiveDefinite,0,true
org.apache.commons.math3.analysis.solvers.BrentSolverTest.testMath832,3,true
org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolverTest.testSinZero,0,true
org.apache.commons.math3.distribution.GeometricDistributionTest.testCumulativeProbabilities,0,true
org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolatorTest.testExpm1Function,0,true
org.apache.commons.math3.analysis.integration.SimpsonIntegratorTest.testQuinticFunction,0,true
org.apache.commons.math3.analysis.solvers.NewtonSolverTest.testSinZero,2,true
org.apache.commons.math3.stat.descriptive.StatisticalSummaryValuesTest.testEqualsAndHashCode,0,true
org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest.testDimensionCheck,1,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testPlusMinus,1,true
org.apache.commons.math3.linear.UnmodifiableArrayRealVectorTest.testSparseIterator,1,true
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest.testGaussian,50,true
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest.testVectorFunction,35,true
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.testJacobiLegendre,2,true
org.apache.commons.math3.distribution.HypergeometricDistributionTest.testSampling,3,true
org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest.testPreconditionPositiveWeights,1,true
org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest.testConstant,3,true
org.apache.commons.math3.geometry.euclidean.twod.SubLineTest.testSeveralSegments,2,true
org.apache.commons.math3.analysis.differentiation.JacobianFunctionTest.testSphere,30,true
org.apache.commons.math3.analysis.solvers.BisectionSolverTest.testSinZero,1,true
org.apache.commons.math3.random.ValueServerTest.testModes,1,true
org.apache.commons.math3.distribution.ExponentialDistributionTest.testIsSupportUpperBoundInclusive,1,true
org.apache.commons.math3.analysis.FunctionUtilsTest.testCollector,2,true
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testSpace,2,true
org.apache.commons.math3.ode.events.EventFilterTest.testHistoryIncreasingForward,29,true
org.apache.commons.math3.analysis.differentiation.GradientFunctionTest.test2DDistance,27,true
org.apache.commons.math3.random.RandomAdaptorTest.testAdaptor,0,true
org.apache.commons.math3.ode.JacobianMatricesTest.testParameterizable,39,true
org.apache.commons.math3.analysis.FunctionUtilsTest.testMultiply,3,true
org.apache.commons.math3.analysis.FunctionUtilsTest.testToUnivariateDifferential,1,true
org.apache.commons.math3.analysis.interpolation.LinearInterpolatorTest.testInterpolateLinearDegenerateThreeSegment,2,true
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest.testHalfBounded,0,true
org.apache.commons.math3.random.SynchronizedRandomGeneratorTest.testAdapter,4,true
org.apache.commons.math3.linear.SchurTransformerTest.testRandomDataNormalDistribution,78,true
org.apache.commons.math3.distribution.BetaDistributionTest.testCumulative,9,true
org.apache.commons.math3.transform.FastFourierTransformerTest.testTransformFunctionNotStrictlyPositiveNumberOfSamples,0,true
org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunctionTest.testConstructor,1,true
org.apache.commons.math3.distribution.PoissonDistributionTest.testDensities,0,true
org.apache.commons.math3.linear.RRQRDecompositionTest.testNonInvertible,1,true
org.apache.commons.math3.linear.SymmLQTest.testPreconditionedNormOfResidual,1,true
org.apache.commons.math3.genetics.GeneticAlgorithmTestBinary.test,43,true
org.apache.commons.math3.analysis.function.LogitTest.testParametricValue,0,true
org.apache.commons.math3.complex.ComplexFieldTest.testOne,0,true
org.apache.commons.math3.ml.distance.EarthMoversDistanceTest.testZero,0,true
org.apache.commons.math3.geometry.euclidean.threed.SubLineTest.testSeveralSegments,0,true
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest.testDuplicatedAbscissa,0,true
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest.testAggregationConsistency,1,true
org.apache.commons.math3.linear.MatrixUtilsTest.testFractionConverter,0,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testMaximize,718,true
org.apache.commons.math3.genetics.FixedElapsedTimeTest.testIsSatisfied,3006,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testSubMatrix,1,true
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testXor,7,true
org.apache.commons.math3.distribution.ZipfDistributionTest.testCumulativeProbabilities,0,true
org.apache.commons.math3.ml.distance.CanberraDistanceTest.testZero,0,true
org.apache.commons.math3.geometry.partitioning.utilities.AVLTreeTest.testRepetition,3,true
org.apache.commons.math3.analysis.FunctionUtilsTest.testFixingArguments,1,true
org.apache.commons.math3.distribution.BinomialDistributionTest.testDegenerate1,0,true
org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapterTest.testStartSimplexInsideRange,1,true
org.apache.commons.math3.linear.UnmodifiableOpenMapRealVectorTest.testAllButExcluded,2,false
org.apache.commons.math3.stat.inference.TestUtilsTest.testChiSquareIndependence,1,true
org.apache.commons.math3.linear.FieldMatrixImplTest.testCopySubMatrix,0,true
org.apache.commons.math3.distribution.EnumeratedRealDistributionTest.testCumulativeProbability,1,true
org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinatesTest.testSerialization,5,true
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testTrivial,3,true
org.apache.commons.math3.ml.clustering.KMeansPlusPlusClustererTest.testSmallDistances,24,true
org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueCheckerTest.testIterationCheckDisabled,1,true
org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath434PivotRowSelection2,4,true
org.apache.commons.math3.exception.NonMonotonicSequenceExceptionTest.testAccessors,1,true
org.apache.commons.math3.util.ResizableDoubleArrayTest.testMutators,1,true
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testSerialization,29,true
org.apache.commons.math3.analysis.FunctionUtilsTest.testCombine,2,true
org.apache.commons.math3.linear.CholeskyDecompositionTest.testNotSymmetricMatrixException,1,true
org.apache.commons.math3.distribution.PascalDistributionTest.testConsistencyAtSupportBounds,1,true
org.apache.commons.math3.analysis.FunctionUtilsTest.testToDifferentiableUnivariateFunction,1,true
org.apache.commons.math3.stat.clustering.DBSCANClustererTest.testSingleLink,1,true
org.apache.commons.math3.stat.descriptive.moment.SemiVarianceTest.testPopulation,0,true
org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizerTest.testNoOptimum,1,true
org.apache.commons.math3.optimization.PointVectorValuePairTest.testSerial,2,true
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testInconsistentSizes1,0,true
org.apache.commons.math3.optim.PointVectorValuePairTest.testSerial,2,true
org.apache.commons.math3.random.UniformRandomGeneratorTest.testMeanAndStandardDeviation,6,true
org.apache.commons.math3.optimization.PointValuePairTest.testSerial,1,true
org.apache.commons.math3.optim.PointValuePairTest.testSerial,1,true
org.apache.commons.math3.geometry.euclidean.twod.SubLineTest.testEndPoints,1,true
org.apache.commons.math3.geometry.euclidean.oned.IntervalTest.testInfinite,1,true
org.apache.commons.math3.transform.FastCosineTransformerTest.testSinFunction,1,false
org.apache.commons.math3.transform.FastSineTransformerTest.testSinFunction,0,false
org.apache.commons.math3.analysis.solvers.RegulaFalsiSolverTest.testIssue631,5,true
org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapterTest.testUnbounded,2,true
org.apache.commons.math3.analysis.function.SigmoidTest.testParametricValue,1,true
org.apache.commons.math3.ml.clustering.DBSCANClustererTest.testGetMinPts,0,true
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTest.testMulBoth,4,true
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testCircleFitting2,2,true
org.apache.commons.math3.stat.inference.WilcoxonSignedRankTestTest.testWilcoxonSignedRankInputValidation,1,true
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testTrivial,3,true
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest.testSummaryConsistency,1,true
org.apache.commons.math3.optimization.direct.PowellOptimizerTest.testQuadratic,4,true
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest.testUnbounded,2,true
org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testMath832,9,true
org.apache.commons.math3.linear.SparseFieldMatrixTest.testTranspose,1,true
org.apache.commons.math3.analysis.interpolation.NevilleInterpolatorTest.testExpm1Function,1,true
org.apache.commons.math3.distribution.AbstractRealDistributionTest.testDiscontinuous,92,true
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.testYSampleDataNull,0,true
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.testLaguerreOrthogonality,266,true
org.apache.commons.math3.complex.ComplexTest.testSqrtPolar,2,true
org.apache.commons.math3.util.Decimal64Test.testHash,0,true
org.apache.commons.math3.fraction.BigFractionFormatTest.testParseBig,1,true
org.apache.commons.math3.exception.TooManyEvaluationsExceptionTest.testMessage,1,true
org.apache.commons.math3.fitting.GaussianCurveFitterTest.testWithMaxIterations2,3,true
org.apache.commons.math3.linear.SingularValueDecompositionTest.testHadamard,1,true
org.apache.commons.math3.util.MathArraysTest.testSortInPlaceDecresasingOrder,0,true
org.apache.commons.math3.analysis.FunctionUtilsTest.testSinc,1,true
org.apache.commons.math3.optim.linear.SimplexSolverTest.testUnboundedSolution,1,true
org.apache.commons.math3.linear.SymmLQTest.testNonSelfAdjointPreconditioner,0,true
org.apache.commons.math3.linear.SchurTransformerTest.testNonSquare,0,true
org.apache.commons.math3.filter.KalmanFilterTest.testTransitionControlMatrixMismatch,1,true
org.apache.commons.math3.genetics.RandomKeyTest.testInvalidRepresentation,0,true
org.apache.commons.math3.analysis.solvers.MullerSolver2Test.testExpm1Function,1,true
org.apache.commons.math3.analysis.solvers.IllinoisSolverTest.testBadEndpoints,1,true
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest.testMissingSearchInterval,0,true
org.apache.commons.math3.stat.clustering.DBSCANClustererTest.testGetMinPts,1,true
org.apache.commons.math3.fraction.BigFractionTest.testConstructor,0,true
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.testHermiteOrthogonality,243,true
org.apache.commons.math3.stat.regression.SimpleRegressionTest.testRegressExceptions,1,true
org.apache.commons.math3.linear.ConjugateGradientTest.testNonPositiveDefiniteLinearOperator,1,true
org.apache.commons.math3.linear.ConjugateGradientTest.testNonSquarePreconditioner,0,true
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testMatrix,1,true
org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest.exceedMaxEvaluations,6,true
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testNonEmptyData,1,true
org.apache.commons.math3.stat.descriptive.rank.MedianTest.testCopy,0,true
org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath434UnfeasibleSolution,0,true
org.apache.commons.math3.optimization.linear.SimplexSolverTest.testUnboundedSolution,0,true
org.apache.commons.math3.ml.distance.ManhattanDistanceTest.testZero,0,true
org.apache.commons.math3.ml.distance.ChebyshevDistanceTest.testZero,1,true
org.apache.commons.math3.transform.FastFourierTransformerTest.testSinFunction,5,true
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testIntersection,24,true
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testSqueezedHexa,2,true
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testPowDoubleDS,7,true
org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolatorTest.testTooFewSamples,0,true
org.apache.commons.math3.util.MultidimensionalCounterTest.testAccessors,0,true
org.apache.commons.math3.dfp.DfpDecTest.testRound,7,true
org.apache.commons.math3.linear.SparseRealVectorTest.testOuterProductSameType,1,true
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest.testAggregateDegenerate,1,true
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest.testInsufficientBandwidth,1,true
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest.testConvergenceOnFunctionAccuracy,5,true
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest.testIssue716,2,true
org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath290GEQ,1,true
org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath290GEQ,1,true
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest.testBoundsUnsupported,1,true
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest.testCompletelyIncorrectBandwidth2,1,true
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest.testMath296withoutWeights,0,true
org.apache.commons.math3.linear.SparseRealVectorTest.testOuterProductMixedTypes,1,true
org.apache.commons.math3.linear.OpenMapRealMatrixTest.testMath679,1,true
org.apache.commons.math3.ml.distance.ChebyshevDistanceTest.test,0,true
org.apache.commons.math3.ml.distance.ManhattanDistanceTest.test,0,true
org.apache.commons.math3.optimization.linear.SimplexSolverTest.testInfeasibleSolution,1,true
org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath290LEQ,1,true
