org.apache.commons.lang3.text.StrBuilderTest.testAsTokenizer,1,true
org.apache.commons.lang3.builder.ToStringBuilderTest.testObjectBuild,0,true
org.apache.commons.lang3.text.StrTokenizerTest.test4,0,true
org.apache.commons.lang3.text.StrTokenizerTest.test6,0,true
org.apache.commons.lang3.text.StrTokenizerTest.test3,1,true
org.apache.commons.lang3.text.StrTokenizerTest.test1,1,true
org.apache.commons.lang3.text.StrBuilderTest.testReplaceFirst_StrMatcher_String,0,true
org.apache.commons.lang3.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryMatcher,1,true
org.apache.commons.lang3.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryReplace,0,true
org.apache.commons.lang3.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryStartIndex,1,true
org.apache.commons.lang3.text.StrTokenizerTest.test2,0,true
org.apache.commons.lang3.builder.SimpleToStringStyleTest.testObject,1,true
org.apache.commons.lang3.text.StrBuilderTest.testReplaceAll_StrMatcher_String,1,true
org.apache.commons.lang3.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryEndIndex,1,true
org.apache.commons.lang3.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryCount,1,true
org.apache.commons.lang3.builder.DefaultToStringStyleTest.testObject,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testReset_charArray,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testCloneReset,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testConstructor_charArray,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testConstructor_charArray_char,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testTSV,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testConstructor_charArray_char_char,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testCSVSimple,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testCSVSimpleNeedsTrim,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testChaining,1,true
org.apache.commons.lang3.ClassUtilsTest.test_getShortClassName_String,1,true
org.apache.commons.lang3.ClassUtilsTest.test_getPackageName_String,1,true
org.apache.commons.lang3.ClassUtilsTest.test_getPackageCanonicalName_Class,1,true
org.apache.commons.lang3.ClassUtilsTest.test_getPackageCanonicalName_String,0,true
org.apache.commons.lang3.ClassUtilsTest.test_getPackageCanonicalName_Object,0,true
org.apache.commons.lang3.ClassUtilsTest.test_getShortCanonicalName_Class,0,true
org.apache.commons.lang3.ClassUtilsTest.test_getShortCanonicalName_String,0,true
org.apache.commons.lang3.ClassUtilsTest.test_getShortCanonicalName_Object,0,true
org.apache.commons.lang3.ClassUtilsTest.testWithInterleavingWhitespace,0,true
org.apache.commons.lang3.ClassUtilsTest.testGetInnerClass,1,false
org.apache.commons.lang3.ClassUtilsTest.testGetClassByNormalNameArrays,1,true
org.apache.commons.lang3.ClassUtilsTest.testGetClassByNormalNameArrays2D,0,true
org.apache.commons.lang3.ClassUtilsTest.testGetClassWithArrayClasses2D,0,true
org.apache.commons.lang3.ClassUtilsTest.testGetClassWithArrayClasses,1,true
org.apache.commons.lang3.ClassUtilsTest.testGetClassInvalidArguments,0,true
org.apache.commons.lang3.ClassUtilsTest.testGetClassClassNotFound,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicIgnoreTrimmed1,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicIgnoreTrimmed2,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicIgnoreTrimmed3,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicTrimmed2,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicIgnoreTrimmed4,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicQuoted6,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicQuoted7,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicQuoted5,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicQuotedTrimmed1,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicTrimmed1,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicEmpty2,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicQuoted3,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicQuoted1,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testIteration,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testTokenizeSubclassOutputChange,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testListArray,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasic4,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasic3,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasic2,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasic1,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicEmpty1,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicDelim2,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicDelim1,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasic5,1,true
org.apache.commons.lang3.ClassUtilsTest.test_getShortClassName_Class,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testReset_String,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testReset,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testTokenizeSubclassInputChange,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testConstructor_String_char_char,1,true
org.apache.commons.lang3.ClassUtilsTest.test_getShortClassName_Object,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicQuoted2,1,true
org.apache.commons.lang3.ClassUtilsTest.test_getPackageName_Class,1,true
org.apache.commons.lang3.text.StrBuilderTest.testContains_StrMatcher,0,true
org.apache.commons.lang3.ClassUtilsTest.test_isAssignable_ClassArray_ClassArray,0,true
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringStringarray,0,true
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringString,0,true
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringString,0,true
org.apache.commons.lang3.CharSetUtilsTest.testSqueeze_StringStringarray,0,true
org.apache.commons.lang3.ClassUtilsTest.test_getPackageName_Object,0,true
org.apache.commons.lang3.CharSetUtilsTest.testDelete_StringString,0,true
org.apache.commons.lang3.CharSetUtilsTest.testDelete_StringStringarray,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testBasicQuoted4,0,true
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringString,0,true
org.apache.commons.lang3.CharSetUtilsTest.testKeep_StringStringarray,0,true
org.apache.commons.lang3.event.EventUtilsTest.testBindEventsToMethod,0,true
org.apache.commons.lang3.event.EventUtilsTest.testBindEventsToMethodWithEvent,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testConstructor_String_char,1,true
org.apache.commons.lang3.event.EventUtilsTest.testAddEventListener,0,true
org.apache.commons.lang3.text.StrTokenizerTest.testConstructor_String,0,true
org.apache.commons.lang3.CharSetUtilsTest.testCount_StringStringarray,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testGetSetPrefix,0,true
org.apache.commons.lang3.CharSetUtilsTest.testContainsAny_StringString,0,true
org.apache.commons.lang3.ClassUtilsTest.test_isAssignable_ClassArray_ClassArray_Autoboxing,0,true
org.apache.commons.lang3.ClassUtilsTest.test_isAssignable_ClassArray_ClassArray_NoAutoboxing,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testGetSetSuffix,1,true
org.apache.commons.lang3.exception.ExceptionUtilsTest.test_getRootCauseMessage_Throwable,1,true
org.apache.commons.lang3.exception.ExceptionUtilsTest.test_getMessage_Throwable,0,true
org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testSetContextValue,1,true
org.apache.commons.lang3.ValidateTest.testNotBlankNotBlankStringWithNewlinesShouldNotThrow,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankMsgNotBlankStringWithWhitespacesShouldNotThrow,0,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testLexx,0,true
org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testAddContextValue,0,true
org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testContextedException,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankBlankStringWithNewlinesShouldThrow,1,true
org.apache.commons.lang3.ValidateTest.testNotBlankMsgBlankStringShouldThrow,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankEmptyStringShouldThrow,1,true
org.apache.commons.lang3.ValidateTest.testNotBlankBlankStringWithWhitespacesShouldThrow,1,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatDurationWords,1,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testLANG815,0,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatDurationHMS,1,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testJiraLang281,1,true
org.apache.commons.lang3.text.StrTokenizerTest.testToString,1,true
org.apache.commons.lang3.event.EventUtilsTest.testAddEventListenerThrowsException,0,true
org.apache.commons.lang3.StringUtilsStartsEndsWithTest.testStartsWithIgnoreCase,0,true
org.apache.commons.lang3.StringUtilsStartsEndsWithTest.testEndsWithIgnoreCase,0,true
org.apache.commons.lang3.exception.DefaultExceptionContextTest.testAddContextValue,1,true
org.apache.commons.lang3.exception.DefaultExceptionContextTest.testSetContextValue,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankReturnValues1,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankNotBlankStringShouldNotThrow,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankMsgBlankStringWithWhitespacesShouldThrow,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankNotBlankStringWithWhitespacesShouldNotThrow,1,true
org.apache.commons.lang3.ValidateTest.testNotBlankMsgNotBlankStringShouldNotThrow,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankMsgNotBlankStringWithNewlinesShouldNotThrow,1,true
org.apache.commons.lang3.ValidateTest.testNotBlankReturnValues2,0,true
org.apache.commons.lang3.ValidateTest.testNotBlankMsgEmptyStringShouldThrow,0,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatDurationPluralWords,0,true
org.apache.commons.lang3.StringUtilsStartsEndsWithTest.testEndsWith,0,true
org.apache.commons.lang3.StringUtilsStartsEndsWithTest.testStartsWith,1,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testBugzilla38401,0,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testLowDurations,259,true
org.apache.commons.lang3.ValidateTest.testNoNullElementsCollection1,0,true
org.apache.commons.lang3.ValidateTest.testNoNullElementsCollection2,0,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriod,0,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatDuration,1,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testDurationsByBruteForce,102,true
org.apache.commons.lang3.time.DurationFormatUtilsTest.testEdgeDurations,1,true
org.apache.commons.lang3.ValidateTest.testNoNullElementsArray2,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testCountMatches_String,0,true
org.apache.commons.lang3.exception.ContextedExceptionTest.testJavaSerialization,5,true
org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testJavaSerialization,4,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstring_StringInt,0,true
org.apache.commons.lang3.text.WordUtilsTest.testCapitalize_String,0,true
org.apache.commons.lang3.text.WordUtilsTest.testInitials_String_charArray,0,true
org.apache.commons.lang3.text.WordUtilsTest.testInitials_String,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testLeft_String,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testRight_String,1,true
org.apache.commons.lang3.time.StopWatchTest.testStopWatchSplit,1651,true
org.apache.commons.lang3.text.WordUtilsTest.testUncapitalize_String,1,true
org.apache.commons.lang3.text.WordUtilsTest.testCapitalizeFully_String,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstringBeforeLast_StringString,0,true
org.apache.commons.lang3.exception.DefaultExceptionContextTest.testJavaSerialization,1,true
org.apache.commons.lang3.ValidateTest.testNoNullElementsArray1,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstringsBetween_StringStringString,0,true
org.apache.commons.lang3.time.StopWatchTest.testStopWatchSimpleGet,501,true
org.apache.commons.lang3.exception.ContextedExceptionTest.testGetContextValues,0,true
org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testGetContextValues,1,true
org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testGetFirstContextValue,0,true
org.apache.commons.lang3.exception.ContextedExceptionTest.testSetContextValue,0,true
org.apache.commons.lang3.text.WordUtilsTest.testCapitalizeWithDelimiters_String,0,true
org.apache.commons.lang3.text.WordUtilsTest.testCapitalizeFullyWithDelimiters_String,0,true
org.apache.commons.lang3.exception.ContextedExceptionTest.testGetFirstContextValue,1,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstringBetween_StringString,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstringBetween_StringStringString,0,true
org.apache.commons.lang3.exception.ContextedExceptionTest.testAddContextValue,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstringAfterLast_StringString,0,true
org.apache.commons.lang3.text.StrMatcherTest.testStringMatcher_String,0,true
org.apache.commons.lang3.text.StrMatcherTest.testMatcherIndices,0,true
org.apache.commons.lang3.text.WordUtilsTest.testUncapitalizeWithDelimiters_String,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstringAfter_StringString,0,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayByte,1,true
org.apache.commons.lang3.exception.ContextedExceptionTest.testContextedException,0,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayLong,0,true
org.apache.commons.lang3.text.StrMatcherTest.testCharSetMatcher_String,0,true
org.apache.commons.lang3.exception.DefaultExceptionContextTest.testGetFirstContextValue,0,true
org.apache.commons.lang3.exception.DefaultExceptionContextTest.testGetContextValues,0,true
org.apache.commons.lang3.ArrayUtilsAddTest.testJira567,1,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstringBefore_StringString,0,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayShort,1,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayDouble,0,true
org.apache.commons.lang3.StringUtilsSubstringTest.testMid_String,1,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayChar,0,true
org.apache.commons.lang3.text.WordUtilsTest.testSwapCase_String,1,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayInt,1,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectAtIndex,1,true
org.apache.commons.lang3.StringUtilsSubstringTest.testSubstring_StringIntInt,1,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testStripAll,1,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testTrimToEmpty,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testStrip_String,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testTrim,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testIsEmpty,0,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayToObjectArray,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testTrimToNull,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testIsNotEmpty,1,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testStripEnd_StringString,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testStripToNull_String,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testStripAccents,8,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testIsBlank,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testIsNotBlank,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testStripStart_StringString,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testStrip_StringString,0,true
org.apache.commons.lang3.StringUtilsTest.testSwapCase_String,0,true
org.apache.commons.lang3.StringUtilsTrimEmptyTest.testStripToEmpty_String,0,true
org.apache.commons.lang3.StringUtilsTest.testJoin_ArrayCharSeparator,0,true
org.apache.commons.lang3.StringUtilsTest.testSplitPreserveAllTokens_StringString_StringStringInt,8,true
org.apache.commons.lang3.StringUtilsTest.testJoin_Objectarray,0,true
org.apache.commons.lang3.StringUtilsTest.testJoin_IterableString,1,true
org.apache.commons.lang3.StringUtilsTest.testJoin_IterableChar,1,true
org.apache.commons.lang3.StringUtilsTest.testJoin_IteratorString,0,true
org.apache.commons.lang3.StringUtilsTest.testSplitByWholeString_StringStringBoolean,0,true
org.apache.commons.lang3.StringUtilsTest.testLang623,0,true
org.apache.commons.lang3.StringUtilsTest.testSplit_StringChar,0,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayObject,0,true
org.apache.commons.lang3.StringUtilsTest.testJoin_IteratorChar,1,true
org.apache.commons.lang3.ArrayUtilsAddTest.testLANG571,1,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayFloat,0,true
org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayBoolean,0,true
org.apache.commons.lang3.ArrayUtilsTest.testIsNotEmptyPrimitives,0,true
org.apache.commons.lang3.ArrayUtilsTest.testGetLength,0,true
org.apache.commons.lang3.ArrayUtilsTest.testClone,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToObject_double,0,true
org.apache.commons.lang3.ArrayUtilsTest.testIsEmptyObject,0,true
org.apache.commons.lang3.ArrayUtilsTest.testIsEmptyPrimitives,1,true
org.apache.commons.lang3.ArrayUtilsTest.testIsNotEmptyObject,0,true
org.apache.commons.lang3.StringUtilsTest.testLeftPad_StringIntChar,2,true
org.apache.commons.lang3.StringUtilsTest.testJoin_ArrayString,1,true
org.apache.commons.lang3.StringUtilsTest.testJoin_ArrayOfShorts,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_double_double,1,true
org.apache.commons.lang3.StringUtilsTest.testRightPad_StringIntChar,3,true
org.apache.commons.lang3.StringUtilsTest.testCaseFunctions,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_double,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToObject_float,0,true
org.apache.commons.lang3.builder.CompareToBuilderTest.testReflectionHierarchyCompare,1,true
org.apache.commons.lang3.builder.CompareToBuilderTest.testReflectionHierarchyCompareExcludeFields,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_float_float,1,true
org.apache.commons.lang3.builder.CompareToBuilderTest.testReflectionHierarchyCompareTransients,0,true
org.apache.commons.lang3.StringUtilsTest.testJoin_ArrayOfBytes,0,true
org.apache.commons.lang3.StringUtilsTest.testRepeat_StringInt,3,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_float,1,true
org.apache.commons.lang3.StringUtilsTest.testJoin_ArrayOfChars,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToObject_long,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long_long,0,true
org.apache.commons.lang3.StringUtilsTest.testSplit_StringString_StringStringInt,9,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToObject_int,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_intNull,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_int_int,1,true
org.apache.commons.lang3.StringUtilsTest.testLeftPad_StringIntString,0,true
org.apache.commons.lang3.StringUtilsTest.testLengthString,0,true
org.apache.commons.lang3.StringUtilsTest.testLengthStringBuffer,0,true
org.apache.commons.lang3.StringUtilsTest.testLengthStringBuilder,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_int,1,true
org.apache.commons.lang3.StringUtilsTest.testLeftPad_StringInt,1,true
org.apache.commons.lang3.StringUtilsTest.testRightPad_StringIntString,0,true
org.apache.commons.lang3.StringUtilsTest.testRightPad_StringInt,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToObject_short,1,true
org.apache.commons.lang3.StringUtilsTest.testChomp,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_short_short,1,true
org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest.testFixture,1,true
org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest.testInteger,0,true
org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest.testIntegerWithTransients,0,true
org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest.testFixtureWithTransients,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToString,1,true
org.apache.commons.lang3.StringUtilsTest.testChop,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_short,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToObject_byte,1,true
org.apache.commons.lang3.StringUtilsTest.testRepeat_StringStringInt,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_byte_byte,0,true
org.apache.commons.lang3.StringUtilsTest.testSplitByCharacterTypeCamelCase,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_byte,0,true
org.apache.commons.lang3.StringUtilsTest.testSplitByCharacterType,1,true
org.apache.commons.lang3.StringUtilsTest.testOverlay_StringStringIntInt,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToObject_char,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_char_char,1,true
org.apache.commons.lang3.StringUtilsTest.testReplaceChars_StringStringString,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_char,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceNoPrefixSuffix,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceEmptyKeys,0,true
org.apache.commons.lang3.ArrayUtilsTest.testToObject_boolean,0,true
org.apache.commons.lang3.StringUtilsTest.testReplaceChars_StringCharChar,1,true
org.apache.commons.lang3.StringUtilsTest.testReplace_StringStringArrayStringArrayBoolean,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceUnknownKey,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_boolean_boolean,0,true
org.apache.commons.lang3.StringUtilsTest.testReplace_StringStringArrayStringArray,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testSubstituteDefaultProperties,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceChangedMap,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceWeirdPattens,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceInVariable,1,true
org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_boolean,0,true
org.apache.commons.lang3.StringUtilsTest.testEscapeSurrogatePairs,1,true
org.apache.commons.lang3.ArrayUtilsTest.testContainsBoolean,1,true
org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfBooleanWithStartIndex,0,true
org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfBoolean,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceEscaping,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testResolveVariable,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceAdjacentAtEnd,0,true
org.apache.commons.lang3.ArrayUtilsTest.testIndexOfBooleanWithStartIndex,1,true
org.apache.commons.lang3.ArrayUtilsTest.testContainsFloat,1,true
org.apache.commons.lang3.ArrayUtilsTest.testIndexOfBoolean,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceNoPrefixNoSuffix,1,true
org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfFloatWithStartIndex,1,true
org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfFloat,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceComplexEscaping,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceSolo,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceInVariableRecursive,0,true
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayBoolean,0,true
org.apache.commons.lang3.ArrayUtilsTest.testIndexOfFloatWithStartIndex,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplacePartialString_noReplace,1,true
org.apache.commons.lang3.ArrayUtilsTest.testContainsDoubleTolerance,0,true
org.apache.commons.lang3.ArrayUtilsTest.testIndexOfFloat,1,true
org.apache.commons.lang3.ArrayUtilsTest.testContainsDouble,0,true
org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfDoubleWithStartIndexTolerance,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceSimple,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceRecursive,1,true
org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfDoubleWithStartIndex,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceInVariableDisabled,0,true
org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfDoubleTolerance,0,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceEmpty,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testStaticReplace,0,true
org.apache.commons.lang3.ArrayUtilsTest.testSubarrayFloat,1,true
org.apache.commons.lang3.text.StrSubstitutorTest.testReplaceToIdentical,1,true
