TestCase,ExecutionTime,Passed
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testBug1766646B,1,true
org.jfree.chart.plot.junit.MultiplePiePlotTests.testGetLegendItems,1,true
org.jfree.chart.plot.dial.junit.DialValueIndicatorTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests.testDrawWithNullInfo,11,true
org.jfree.chart.util.junit.RelativeDateFormatTests.testNegative,0,true
org.jfree.chart.annotations.junit.XYTitleAnnotationTests.testDrawWithNullInfo,28,true
org.jfree.chart.junit.TimeSeriesChartTests.testDrawWithNullInfo,274,true
org.jfree.data.statistics.junit.HistogramDatasetTests.test1553088,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testBug2849731_3,2,true
org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.data.statistics.junit.RegressionTests.testPowerRegression1b,1,true
org.jfree.chart.plot.dial.junit.StandardDialScaleTests.testEquals,1,true
org.jfree.data.statistics.junit.SimpleHistogramDatasetTests.testClearObservations,1,true
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerXYDatasetTests.testGetRangeBounds,1,true
org.jfree.chart.renderer.category.junit.LevelRendererTests.testDrawWithNullInfo,7,true
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests.testEquals,1,true
org.jfree.chart.plot.junit.CategoryMarkerTests.testGetSetKey,1,true
org.jfree.chart.annotations.junit.XYPointerAnnotationTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testDrawWithNullInfo,4,true
org.jfree.data.time.junit.QuarterTests.testParseQuarter,1,true
org.jfree.data.category.junit.CategoryToPieDatasetTests.testSerialization,2,true
org.jfree.data.time.junit.WeekTests.testW1Y1900Previous,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testCloning,1,true
org.jfree.data.xy.junit.VectorSeriesCollectionTests.testEquals,2,true
org.jfree.data.statistics.junit.DefaultMultiValueCategoryDatasetTests.testGetRowCount,1,true
org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testDrawWithNullInfo,7,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.chart.title.junit.LegendGraphicTests.testEquals,1,true
org.jfree.chart.annotations.junit.XYBoxAnnotationTests.testDrawWithNullInfo,25,true
org.jfree.data.xy.junit.DefaultWindDatasetTests.testGetSeriesKey,2,true
org.jfree.chart.axis.junit.LogarithmicAxisTests.testJava2DToValue,0,true
org.jfree.chart.renderer.xy.junit.XYShapeRendererTests.testEquals,1,true
org.jfree.chart.plot.dial.junit.DialTextAnnotationTests.testEquals,1,true
org.jfree.data.time.junit.TimePeriodValuesCollectionTests.testGetDomainBoundsWithInterval,0,true
org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.chart.renderer.category.junit.StackedAreaRendererTests.testEquals,1,true
org.jfree.chart.plot.junit.RingPlotTests.testEquals,1,true
org.jfree.chart.plot.dial.junit.StandardDialRangeTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.XYBoxAndWhiskerRendererTests.testEquals,0,true
org.jfree.chart.axis.junit.ModuloAxisTests.testEquals,0,true
org.jfree.chart.axis.junit.CyclicNumberAxisTests.testEquals,1,true
org.jfree.data.category.junit.SlidingCategoryDatasetTests.testGetRowCount,0,true
org.jfree.data.general.junit.DefaultHeatMapDatasetTests.testGeneral,1,true
org.jfree.data.xy.junit.MatrixSeriesCollectionTests.testEquals,1,true
org.jfree.chart.junit.StackedBarChart3DTests.testSetSeriesURLGenerator,3,true
org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testEquals2,1,true
org.jfree.chart.renderer.category.junit.ScatterRendererTests.testEquals,1,true
org.jfree.data.general.junit.DefaultKeyedValueDatasetTests.testCloneIndependence,2,true
org.jfree.chart.plot.dial.junit.DialPointerTests.testEqualsPin,0,true
org.jfree.data.xy.junit.XIntervalSeriesCollectionTests.testCloning,2,true
org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testNoDisplayedItem,6,true
org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testEquals,1,true
org.jfree.chart.axis.junit.CategoryTickTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testEquals,1,true
org.jfree.chart.annotations.junit.XYLineAnnotationTests.testEquals,1,true
org.jfree.chart.axis.junit.SymbolAxisTests.testEquals,1,true
org.jfree.data.xy.junit.CategoryTableXYDatasetTests.testAddSeries,1,true
org.jfree.chart.urls.junit.CustomXYURLGeneratorTests.testCloning,1,true
org.jfree.chart.urls.junit.CustomCategoryURLGeneratorTests.testCloning,1,true
org.jfree.chart.annotations.junit.XYShapeAnnotationTests.testEquals,0,true
org.jfree.chart.urls.junit.CustomPieURLGeneratorTests.testCloning,0,true
org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.XYBubbleRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests.testEquals,0,true
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.testEquals,1,true
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests.testEquals,1,true
org.jfree.chart.imagemap.junit.StandardToolTipTagFragmentGeneratorTests.testGenerateURLFragment,1,true
org.jfree.chart.urls.junit.StandardPieURLGeneratorTests.testEquals,1,true
org.jfree.data.xy.junit.DefaultHighLowDatasetTests.testEquals,1,true
org.jfree.data.junit.DefaultKeyedValuesTests.testSortByValueDescending,2,true
org.jfree.chart.labels.junit.CustomXYItemLabelGeneratorTests.testSerialization,2,true
org.jfree.chart.labels.junit.MultipleXYSeriesLabelGeneratorTests.testEquals,1,true
org.jfree.chart.plot.dial.junit.ArcDialFrameTests.testEquals,1,true
org.jfree.chart.renderer.category.junit.GanttRendererTests.testEquals,0,true
org.jfree.chart.renderer.category.junit.CategoryStepRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.chart.axis.junit.ExtendedCategoryAxisTests.testEquals,0,true
org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests.testEquals,0,true
org.jfree.chart.plot.dial.junit.DialPointerTests.testEqualsPointer,1,true
org.jfree.chart.plot.dial.junit.DialCapTests.testEquals,0,true
org.jfree.chart.axis.junit.MonthDateFormatTests.testEquals,2,true
org.jfree.chart.annotations.junit.XYImageAnnotationTests.testEquals,0,true
org.jfree.chart.labels.junit.BubbleXYItemLabelGeneratorTests.testGenerateLabel,0,true
org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testEquals,1,true
org.jfree.data.junit.KeyedObjectsTests.testSortByValueDescending,1,true
org.jfree.data.gantt.junit.XYTaskDatasetTests.testEquals,1,true
org.jfree.data.gantt.junit.SlidingGanttCategoryDatasetTests.testEquals,0,true
org.jfree.data.time.junit.MovingAverageTests.test1,2,true
org.jfree.data.time.ohlc.junit.OHLCSeriesTests.testAdditionOfDuplicatePeriod,1,true
org.jfree.chart.axis.junit.MarkerAxisBandTests.testEquals,0,true
org.jfree.chart.plot.dial.junit.DialPlotTests.testLayerListener,0,true
org.jfree.chart.title.junit.CompositeTitleTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMean,5,true
org.jfree.chart.needle.junit.LongNeedleTests.testSerialization,1,true
org.jfree.chart.entity.junit.StandardEntityCollectionTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testCloning,0,true
org.jfree.chart.junit.LegendItemTests.testSerialization,1,true
org.jfree.data.xy.junit.XIntervalSeriesTests.testGetXHighValue,0,true
org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testRemoveSubplot,1,true
org.jfree.chart.axis.junit.DateAxisTests.testPreviousStandardDateSecondA,1,true
org.jfree.chart.axis.junit.QuarterDateFormatTests.testEquals,0,true
org.jfree.chart.plot.junit.XYPlotTests.testSerialization4,22,true
org.jfree.chart.labels.junit.StandardXYZToolTipGeneratorTests.testEquals,1,true
org.jfree.data.time.junit.TimeSeriesTests.testBug1075255,1,true
org.jfree.chart.renderer.junit.OutlierTests.testEquals,1,true
org.jfree.chart.axis.junit.DateTickTests.testEquals,1,true
org.jfree.chart.plot.junit.FastScatterPlotTests.testEquals2,1,true
org.jfree.chart.block.junit.ColorBlockTests.testEquals,0,true
org.jfree.data.function.junit.NormalDistributionFunction2DTests.testEquals,1,true
org.jfree.chart.plot.dial.junit.DialBackgroundTests.testEquals,0,true
org.jfree.chart.entity.junit.XYItemEntityTests.testEquals,1,true
org.jfree.data.junit.DomainOrderTests.testEquals,1,true
org.jfree.data.statistics.junit.SimpleHistogramBinTests.testOverlapsWidth,0,true
org.jfree.chart.axis.junit.DateAxisTests.testSerialization,11,true
org.jfree.data.function.junit.LineFunction2DTests.testEquals,1,true
org.jfree.chart.annotations.junit.XYTitleAnnotationTests.testSerialization,2,true
org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.XYSplineRendererTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testEquals,1,true
org.jfree.data.function.junit.PowerFunction2DTests.testEquals,1,true
org.jfree.chart.title.junit.ImageTitleTests.testArrangeNN,0,true
org.jfree.data.xy.junit.VectorSeriesTests.testRemove,1,true
org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testEquals,1,true
org.jfree.chart.entity.junit.LegendItemEntityTests.testEquals,1,true
org.jfree.chart.plot.junit.IntervalMarkerTests.testGetSetStartValue,0,true
org.jfree.data.statistics.junit.HistogramDatasetTests.testSerialization,4,true
org.jfree.chart.plot.junit.MeterPlotTests.testSerialization2,3,true
org.jfree.data.time.ohlc.junit.OHLCSeriesCollectionTests.testRemoveSeries_int,1,true
org.jfree.chart.junit.StandardChartThemeTests.testEquals,4,true
org.jfree.chart.axis.junit.PeriodAxisLabelInfoTests.testEquals,1,true
org.jfree.chart.axis.junit.CategoryAxis3DTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.VectorRendererTests.testSerialization,1,true
org.jfree.data.function.junit.PolynomialFunction2DTests.testGetOrder,0,true
org.jfree.data.general.junit.DefaultPieDatasetTests.testClear,2,true
org.jfree.data.xy.junit.MatrixSeriesTests.testGetItem,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2,0,true
org.jfree.chart.title.junit.DateTitleTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testCloning_LegendItemURLGenerator,0,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testEquals2,0,true
org.jfree.chart.needle.junit.WindNeedleTests.testSerialization,0,true
org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests.testEquals,1,true
org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests.testHashCode,1,true
org.jfree.chart.needle.junit.ShipNeedleTests.testSerialization,1,true
org.jfree.chart.needle.junit.PointerNeedleTests.testSerialization,1,true
org.jfree.chart.needle.junit.MiddlePinNeedleTests.testSerialization,1,true
org.jfree.chart.needle.junit.PinNeedleTests.testSerialization,0,true
org.jfree.chart.needle.junit.PlumNeedleTests.testSerialization,1,true
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.testCloning2,1,true
org.jfree.chart.needle.junit.MeterNeedleTests.testEquals,1,true
org.jfree.data.junit.KeyedObjectsTests.testSortByKeyAscending,2,true
org.jfree.data.junit.DefaultKeyedValuesTests.testSortByKeyAscending,4,true
org.jfree.chart.junit.ChartPanelTests.testSetMouseWheelEnabled,6,true
org.jfree.chart.axis.junit.StandardTickUnitSourceTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.XYAreaRendererTests.testDrawWithNullInfo,14,true
org.jfree.chart.title.junit.ShortTextTitleTests.testSerialization,1,true
org.jfree.chart.imagemap.junit.DynamicDriveToolTipTagFragmentGeneratorTests.testGenerateURLFragment,0,true
org.jfree.chart.block.junit.GridArrangementTests.testNullBlock_FR,1,true
org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testSerialization,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateRangeBounds3_CategoryDataset,7,true
org.jfree.chart.imagemap.junit.StandardURLTagFragmentGeneratorTests.testGenerateURLFragment,1,true
org.jfree.chart.renderer.xy.junit.StandardXYBarPainterTests.testHashcode,1,true
org.jfree.chart.renderer.category.junit.StandardBarPainterTests.testHashcode,0,true
org.jfree.chart.title.junit.CompositeTitleTests.testEquals,0,true
org.jfree.data.category.junit.SlidingCategoryDatasetTests.testGetValue,1,true
org.jfree.data.time.junit.MonthTests.testParseMonth,1,true
org.jfree.chart.needle.junit.ArrowNeedleTests.testEquals,0,true
org.jfree.chart.axis.junit.DateAxisTests.testEquals,1,true
org.jfree.chart.plot.junit.XYPlotTests.testEquals,23,true
org.jfree.chart.plot.junit.SpiderWebPlotTests.testEquals,1,true
org.jfree.chart.plot.junit.CategoryMarkerTests.testEquals,0,true
org.jfree.data.statistics.junit.HistogramBinTests.testCloning,1,true
org.jfree.chart.axis.junit.AxisLocationTests.testSerialization,1,true
org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testSerialization,1,true
org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsLowerBound_Unordered,1,true
org.jfree.data.general.junit.DefaultKeyedValues2DDatasetTests.testCloning,1,true
org.jfree.data.general.junit.DefaultKeyedValuesDatasetTests.testCloning,1,true
org.jfree.data.general.junit.DefaultKeyedValuesDatasetTests.testSerialization,2,true
org.jfree.data.general.junit.DefaultKeyedValues2DDatasetTests.testSerialization,5,true
org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsUpperBound_Ascending,0,true
org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsUpperBound_Unordered,0,true
org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testHashcode,1,true
org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testEquals,1,true
org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testCloning,0,true
org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testPublicCloneable,0,true
org.jfree.chart.plot.junit.CategoryPlotTests.testGetRangeAxisForDataset,1,true
org.jfree.chart.axis.junit.AxisLocationTests.testHashCode,0,true
org.jfree.chart.axis.junit.AxisLocationTests.testEquals,0,true
org.jfree.data.statistics.junit.HistogramBinTests.testSerialization,0,true
org.jfree.data.statistics.junit.HistogramBinTests.testEquals,0,true
org.jfree.chart.plot.junit.CategoryMarkerTests.testSerialization,2,true
org.jfree.chart.plot.junit.SpiderWebPlotTests.testSerialization,3,true
org.jfree.chart.plot.junit.XYPlotTests.testGetRangeAxisForDataset,1,true
org.jfree.chart.plot.junit.XYPlotTests.testGetDomainAxisForDataset,3,true
org.jfree.data.statistics.junit.DefaultMultiValueCategoryDatasetTests.testGetValue,1,true
org.jfree.data.junit.DefaultKeyedValues2DTests.testRemoveColumnByKey,1,true
org.jfree.data.junit.DefaultKeyedValues2DTests.testGetValue,2,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetValue,1,true
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests.testRemove,1,true
org.jfree.data.xy.junit.XYSeriesCollectionTests.testGetSeriesByKey,1,true
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testRemove,0,true
org.jfree.data.category.junit.DefaultCategoryDatasetTests.testIncrementValue,1,true
org.jfree.data.category.junit.DefaultCategoryDatasetTests.testRemoveColumn,1,true
org.jfree.data.category.junit.DefaultCategoryDatasetTests.testRemoveRow,0,true
org.jfree.data.category.junit.DefaultCategoryDatasetTests.testRemoveValue,0,true
org.jfree.data.category.junit.DefaultCategoryDatasetTests.testGetValue,1,true
org.jfree.data.junit.KeyedObjects2DTests.testRemoveColumnByKey,1,true
org.jfree.data.junit.KeyedObjects2DTests.testGetValueByKey,1,true
org.jfree.data.junit.KeyedObjects2DTests.testRemoveRowByKey,1,true
org.jfree.data.junit.DefaultKeyedValuesTests.testRemoveValue,2,true
org.jfree.data.junit.DefaultKeyedValuesTests.testGetValue,6,true
org.jfree.data.junit.KeyedObjectsTests.testRemoveValue,1,true
org.jfree.data.junit.KeyedObjectsTests.testInsertAndRetrieve,1,true
org.jfree.chart.renderer.category.junit.StandardBarPainterTests.testCloning,0,true
org.jfree.chart.renderer.category.junit.StandardBarPainterTests.testSerialization,1,true
org.jfree.chart.renderer.category.junit.StandardBarPainterTests.testEquals,0,true
org.jfree.chart.renderer.xy.junit.StandardXYBarPainterTests.testCloning,0,true
org.jfree.chart.renderer.xy.junit.StandardXYBarPainterTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.StandardXYBarPainterTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testEquals,0,true
org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testCloning,0,true
org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testPublicCloneable,0,true
org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testHashcode,1,true
org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testPublicCloneable,1,true
org.jfree.chart.block.junit.GridArrangementTests.testNullBlock_FN,1,true
org.jfree.chart.imagemap.junit.OverLIBToolTipTagFragmentGeneratorTests.testGenerateURLFragment,0,true
org.jfree.chart.title.junit.ShortTextTitleTests.testHashcode,1,true
org.jfree.chart.title.junit.ShortTextTitleTests.testCloning,0,true
org.jfree.chart.title.junit.ShortTextTitleTests.testEquals,0,true
org.jfree.chart.axis.junit.StandardTickUnitSourceTests.testEquals,0,true
org.jfree.chart.needle.junit.LineNeedleTests.testSerialization,1,true
org.jfree.chart.needle.junit.LineNeedleTests.testCloning,0,true
org.jfree.chart.needle.junit.LineNeedleTests.testEquals,0,true
org.jfree.chart.labels.junit.IntervalCategoryItemLabelGeneratorTests.testEquals,1,true
org.jfree.chart.labels.junit.IntervalCategoryItemLabelGeneratorTests.testPublicCloneable,0,true
org.jfree.chart.labels.junit.IntervalCategoryItemLabelGeneratorTests.testHashCode,0,true
org.jfree.chart.labels.junit.IntervalCategoryItemLabelGeneratorTests.testSerialization,7,true
org.jfree.chart.labels.junit.IntervalCategoryItemLabelGeneratorTests.testCloning,1,true
org.jfree.chart.needle.junit.PlumNeedleTests.testCloning,1,true
org.jfree.chart.needle.junit.PlumNeedleTests.testEquals,0,true
org.jfree.chart.needle.junit.PinNeedleTests.testCloning,0,true
org.jfree.chart.needle.junit.PinNeedleTests.testEquals,0,true
org.jfree.chart.needle.junit.MiddlePinNeedleTests.testCloning,0,true
org.jfree.chart.needle.junit.MiddlePinNeedleTests.testEquals,1,true
org.jfree.chart.needle.junit.PointerNeedleTests.testCloning,0,true
org.jfree.chart.needle.junit.PointerNeedleTests.testEquals,0,true
org.jfree.chart.needle.junit.ShipNeedleTests.testCloning,1,true
org.jfree.chart.needle.junit.ShipNeedleTests.testEquals,0,true
org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests.testEquals,1,true
org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests.testPublicCloneable,0,true
org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests.testCloning,2,true
org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests.testSerialization,1,true
org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests.testPublicCloneable,0,true
org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests.testHashCode,1,true
org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests.testCloning,1,true
org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests.testSerialization,3,true
org.jfree.chart.needle.junit.WindNeedleTests.testCloning,0,true
org.jfree.chart.needle.junit.WindNeedleTests.testEquals,0,true
org.jfree.chart.needle.junit.ArrowNeedleTests.testSerialization,0,true
org.jfree.chart.needle.junit.ArrowNeedleTests.testCloning,0,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testEquals,1,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testPublicCloneable,0,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testHashCode,0,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testCloning,0,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testSerialization,11,true
org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testCloning_LegendItemLabelGenerator,0,true
org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testCloning_LegendItemToolTipGenerator,0,true
org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testEquals,0,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testCloning,0,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testSerialization2,1,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testHashcode,1,true
org.jfree.chart.renderer.xy.junit.GradientXYBarPainterTests.testEquals,0,true
org.jfree.chart.renderer.xy.junit.GradientXYBarPainterTests.testHashcode,0,true
org.jfree.chart.renderer.xy.junit.GradientXYBarPainterTests.testCloning,0,true
org.jfree.chart.renderer.xy.junit.GradientXYBarPainterTests.testSerialization,0,true
org.jfree.chart.title.junit.DateTitleTests.testHashcode,0,true
org.jfree.chart.title.junit.DateTitleTests.testCloning,1,true
org.jfree.chart.title.junit.DateTitleTests.testEquals,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList5,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1d,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2a,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2b,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2c,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2d,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3a,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1b,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1c,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3b,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3c,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3d,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList4,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testEquals,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testFindRangeBounds,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1a,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testPublicCloneable,1,true
org.jfree.data.xy.junit.MatrixSeriesTests.testGetItemColumn,1,true
org.jfree.data.xy.junit.MatrixSeriesTests.testGetItemRow,1,true
org.jfree.data.xy.junit.MatrixSeriesTests.testEquals,2,true
org.jfree.data.function.junit.PolynomialFunction2DTests.testHashCode,1,true
org.jfree.data.function.junit.PolynomialFunction2DTests.testEquals,1,true
org.jfree.data.function.junit.PolynomialFunction2DTests.testGetCoefficients,0,true
org.jfree.data.function.junit.PolynomialFunction2DTests.testSerialization,2,true
org.jfree.data.function.junit.PolynomialFunction2DTests.testConstructor,1,true
