TestCase,ExecutionTime,Passed
org.jfree.chart.plot.junit.MultiplePiePlotTests.testEquals,4,true
org.jfree.chart.plot.junit.XYPlotTests.testGetRendererForDataset,1,true
org.jfree.chart.plot.junit.PolarPlotTests.testCloning,2,true
org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testRemoveSubplot,1,true
org.jfree.chart.plot.junit.MultiplePiePlotTests.testGetLegendItems,1,true
org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testRemoveSubplot,1,true
org.jfree.chart.plot.junit.FastScatterPlotTests.testDrawWithNullInfo,15,true
org.jfree.chart.plot.junit.XYPlotTests.testBug2817504,1,true
org.jfree.chart.junit.PieChartTests.testReplaceDatasetOnPieChart,1,true
org.jfree.chart.plot.junit.MultiplePiePlotTests.testSerialization,4,true
org.jfree.chart.plot.junit.PiePlotTests.testGetLegendItems,2,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testFindRangeBounds,1,true
org.jfree.chart.plot.junit.XYPlotTests.testSetNullRenderer,1,true
org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testFindDomainBounds,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testBug2817504,0,true
org.jfree.chart.plot.junit.CategoryPlotTests.testGetDomainAxisIndex,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testGetRangeAxisIndex,2,true
org.jfree.chart.title.junit.LegendTitleTests.testCloning,1,true
org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testRemoveSubplot,1,true
org.jfree.chart.title.junit.LegendTitleTests.testHashcode,1,true
org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testFindRangeBounds,0,true
org.jfree.chart.title.junit.LegendTitleTests.testEquals,1,true
org.jfree.chart.plot.junit.MultiplePiePlotTests.testConstructor,1,true
org.jfree.chart.plot.junit.MultiplePiePlotTests.testCloning,1,true
org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testFindRangeBounds,1,true
org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testRemoveSubplot,1,true
org.jfree.chart.renderer.category.junit.BarRendererTests.testFindRangeBounds,0,true
org.jfree.chart.plot.junit.XYPlotTests.testSetRenderer,1,true
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.testFindRangeBounds,1,true
org.jfree.chart.junit.MeterChartTests.testDrawWithNullInfo,21,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testSerialization,1,true
org.jfree.chart.renderer.category.junit.GanttRendererTests.testSerialization,2,true
org.jfree.chart.plot.junit.RingPlotTests.testSerialization,4,true
org.jfree.chart.junit.JFreeChartTests.testSerialization1,14,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testFindRangeBounds,1,true
org.jfree.chart.plot.junit.ThermometerPlotTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testFindDomainBounds,1,true
org.jfree.chart.junit.PieChart3DTests.testReplaceDatasetOnPieChart,2,true
org.jfree.chart.junit.JFreeChartTests.testSerialization2,68,true
org.jfree.chart.plot.junit.CategoryPlotTests.testCloning3,0,true
org.jfree.chart.plot.junit.PiePlotTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testSerialization,3,true
org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testFindRangeBounds,0,true
org.jfree.chart.plot.junit.ThermometerPlotTests.testSerialization2,10,true
org.jfree.chart.plot.junit.CategoryPlotTests.testSetRenderer,1,true
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.testEquals,2,true
org.jfree.chart.plot.junit.XYPlotTests.testRemoveAnnotation,1,true
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testBug1766646B,0,true
org.jfree.chart.plot.junit.FastScatterPlotTests.testSerialization,534,true
org.jfree.chart.plot.junit.CategoryPlotTests.testCloning,1,true
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testBug1766646A,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testHashcode,0,true
org.jfree.chart.junit.JFreeChartTests.testEquals,127,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2a,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2b,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2c,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2d,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3a,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3b,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3c,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3d,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList4,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList3,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1b,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1c,0,true
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1a,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1d,0,true
org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testHashcode,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList5,0,true
org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testFindRangeBounds,0,true
org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testSerialization,1,true
org.jfree.chart.plot.junit.XYPlotTests.testCloning_QuadrantPaint,1,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testEquals,1,true
org.jfree.chart.plot.junit.MarkerTests.testListenersWithXYPlot,0,true
org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testEquals,0,true
org.jfree.chart.plot.junit.MarkerTests.testListenersWithCategoryPlot,0,true
org.jfree.chart.renderer.category.junit.GanttRendererTests.testHashcode,0,true
org.jfree.chart.plot.junit.XYPlotTests.testCloning_QuadrantOrigin,0,true
org.jfree.chart.plot.junit.PiePlot3DTests.testSerialization,3,true
org.jfree.chart.junit.ChartPanelTests.testSetChart,5,true
org.jfree.chart.renderer.category.junit.BarRendererTests.testSerialization,2,true
org.jfree.chart.junit.JFreeChartTests.testAddSubtitle,1,true
org.jfree.chart.plot.junit.XYPlotTests.testRemoveRangeMarker,0,true
org.jfree.chart.junit.JFreeChartTests.testGetSubtitle,1,true
org.jfree.chart.junit.JFreeChartTests.testTitleChangeEvent,2,true
org.jfree.chart.junit.JFreeChartTests.testEquals2,2,true
org.jfree.chart.plot.junit.XYPlotTests.testRemoveDomainMarker,1,true
org.jfree.chart.junit.JFreeChartTests.testGetSubtitles,1,true
org.jfree.chart.junit.JFreeChartTests.testSubtitleCount,2,true
org.jfree.chart.plot.junit.XYPlotTests.testAddRangeMarker,1,true
org.jfree.chart.renderer.category.junit.GanttRendererTests.testEquals,1,true
org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testSerialization,2,true
org.jfree.chart.plot.junit.RingPlotTests.testEquals,1,true
org.jfree.chart.plot.junit.RingPlotTests.testCloning,0,true
org.jfree.chart.plot.junit.ThermometerPlotTests.testCloning,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testCloning2,2,true
org.jfree.chart.plot.junit.ThermometerPlotTests.testEquals,2,true
org.jfree.chart.plot.junit.XYPlotTests.testCloning,1,true
org.jfree.chart.plot.junit.PiePlotTests.testEquals,4,true
org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests.testSerialization,1,true
org.jfree.chart.title.junit.PaintScaleLegendTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testHashcode,1,true
org.jfree.chart.plot.junit.PiePlotTests.testCloning_URLGenerator,0,true
org.jfree.chart.plot.junit.PiePlotTests.testCloning_LegendLabelURLGenerator,1,true
org.jfree.chart.renderer.xy.junit.XYSplineRendererTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCloning,1,true
org.jfree.chart.renderer.junit.AbstractRendererTests.testSerialization,1,true
org.jfree.chart.junit.JFreeChartTests.testLegendEvents,1,true
org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testCloning,1,true
org.jfree.chart.plot.junit.PiePlotTests.testCloning_LegendLabelToolTipGenerator,1,true
org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testSerialization,1,true
org.jfree.chart.plot.junit.PiePlotTests.testCloning_LegendLabelGenerator,1,true
org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testSerialization,3,true
org.jfree.chart.plot.junit.PiePlotTests.testCloning,0,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testEquals,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testRemoveRangeMarker,1,true
org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testEquals,2,true
org.jfree.chart.plot.junit.CategoryPlotTests.testRemoveDomainMarker,0,true
org.jfree.chart.renderer.category.junit.GanttRendererTests.testCloning,0,true
org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testSerialization,2,true
org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testConstructor1,2,true
org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testSerialization2,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testAddRangeMarker,1,true
org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testSerialization2,4,true
org.jfree.chart.renderer.category.junit.StackedAreaRendererTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testSerialization,3,true
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testSerialization,3,true
org.jfree.chart.axis.junit.DateAxisTests.testPreviousStandardDateMillisecondB,1,true
org.jfree.chart.axis.junit.DateAxisTests.testPreviousStandardDateMillisecondA,1,true
org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testHashcode,1,true
org.jfree.chart.renderer.xy.junit.XYBoxAndWhiskerRendererTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testHashcode,0,true
org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testHashCode,0,true
org.jfree.chart.axis.junit.DateAxisTests.testPreviousStandardDateSecondA,1,true
