TestCase,ExecutionTime,Passed
org.jfree.chart.plot.junit.XYPlotTests.test1654215,4,true
org.jfree.data.time.junit.SecondTests.testGetFirstMillisecond,1,true
org.jfree.chart.axis.junit.DateAxisTests.testPreviousStandardDateHourB,1,true
org.jfree.chart.axis.junit.DateTickTests.testHashCode,1,true
org.jfree.chart.needle.junit.PlumNeedleTests.testCloning,1,true
org.jfree.data.time.junit.MillisecondTests.testGetFirstMillisecondWithCalendar,1,true
org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testPublicCloneable,0,true
org.jfree.chart.renderer.category.junit.ScatterRendererTests.testCloning,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testCloning2,0,true
org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testPublicCloneable,0,true
org.jfree.chart.plot.junit.CategoryPlotTests.testBug2817504,1,true
org.jfree.chart.axis.junit.AxisTests.testCloning,0,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testEquals2,0,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetCategoryCount,1,true
org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests.testHashCode,0,true
org.jfree.data.time.junit.DayTests.testNotCloneable,0,true
org.jfree.chart.junit.StackedBarChartTests.testReplaceDataset,2,true
org.jfree.chart.renderer.junit.AbstractRendererTests.testCloning,1,true
org.jfree.data.xy.junit.XIntervalSeriesTests.testSetMaximumItemCount,0,true
org.jfree.chart.plot.junit.PieLabelRecordTests.testEquals,1,true
org.jfree.data.time.junit.QuarterTests.testGetFirstMillisecond,1,true
org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests.testEquals,0,true
org.jfree.data.time.junit.MonthTests.testEqualsSelf,1,true
org.jfree.data.time.junit.WeekTests.testW1Y1900Next,1,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetValue,1,true
org.jfree.chart.util.junit.RelativeDateFormatTests.test2033092,1,true
org.jfree.chart.axis.junit.AxisTests.testHashCode,0,true
org.jfree.chart.renderer.xy.junit.GradientXYBarPainterTests.testCloning,0,true
org.jfree.data.time.ohlc.junit.OHLCSeriesTests.testAdditionOfDuplicatePeriod,1,true
org.jfree.data.time.junit.SecondTests.testGetLastMillisecondWithTimeZone,1,true
org.jfree.data.xy.junit.XYSeriesTests.testSetMaximumItemCount3,2,true
org.jfree.chart.junit.GanttChartTests.testReplaceDataset,1,true
org.jfree.chart.needle.junit.WindNeedleTests.testEquals,0,true
org.jfree.data.time.junit.TimeSeriesTests.testAddOrUpdate4,1,true
org.jfree.data.time.junit.TimeSeriesTests.testRemoveAgedItems2,1,true
org.jfree.chart.junit.XYStepAreaChartTests.testSetSeriesToolTipGenerator,3,true
org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testHashcode,1,true
org.jfree.data.time.junit.MonthTests.testJan1900Next,0,true
org.jfree.data.statistics.junit.StatisticsTests.testCalculateMedian,1,true
org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testEquals,1,true
org.jfree.chart.block.junit.GridArrangementTests.testCloning,0,true
org.jfree.data.time.junit.WeekTests.testW52Y9999Next,1,true
org.jfree.data.time.junit.TimeSeriesTests.testGetDataItem2,1,true
org.jfree.chart.util.junit.SerialUtilitiesTests.testIsSerializable,1,true
org.jfree.chart.block.junit.BlockBorderTests.testEquals,0,true
org.jfree.chart.axis.junit.SubCategoryAxisTests.testEquals,0,true
org.jfree.chart.needle.junit.PinNeedleTests.testSerialization,1,true
org.jfree.chart.plot.dial.junit.DialPlotTests.testLayerListener,1,true
org.jfree.data.time.junit.QuarterTests.testGetLastMillisecond,1,true
org.jfree.data.time.junit.MinuteTests.testGetLastMillisecond,1,true
org.jfree.chart.renderer.category.junit.LevelRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.chart.axis.junit.ValueAxisTests.testCloning,0,true
org.jfree.data.time.junit.MonthTests.testDec9999Previous,1,true
org.jfree.data.xy.junit.DefaultTableXYDatasetTests.testPublicCloneable,2,true
org.jfree.data.time.junit.DayTests.testGetFirstMillisecond,1,true
org.jfree.chart.plot.junit.MarkerTests.testGetSetLabelOffset,1,true
org.jfree.data.xy.junit.DefaultIntervalXYDatasetTests.testGetItemCount,4,true
org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testSerialization,1,true
org.jfree.chart.plot.junit.CategoryMarkerTests.testGetSetDrawAsLine,1,true
org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testCloning,1,true
org.jfree.chart.renderer.xy.junit.XYAreaRendererTests.testEquals,1,true
org.jfree.chart.axis.junit.SegmentedTimelineTests.testMs2SegmentedTimeline,0,true
org.jfree.chart.junit.StackedAreaChartTests.testSetSeriesURLGenerator,1,true
org.jfree.chart.plot.junit.PlotRenderingInfoTests.testSerialization,1,true
org.jfree.data.statistics.junit.DefaultMultiValueCategoryDatasetTests.testGetRowCount,0,true
org.jfree.chart.plot.dial.junit.DialValueIndicatorTests.testSerialization,1,true
org.jfree.data.xy.junit.DefaultHighLowDatasetTests.testEquals,1,true
org.jfree.chart.plot.junit.CategoryMarkerTests.testCloning,0,true
org.jfree.data.xy.junit.XYSeriesTests.testToArrayExample,3,true
org.jfree.chart.axis.junit.CategoryAnchorTests.testEquals,1,true
org.jfree.data.gantt.junit.TaskSeriesCollectionTests.testCloning,1,true
org.jfree.data.time.junit.SecondTests.testDateConstructor2,0,true
org.jfree.data.xy.junit.YIntervalDataItemTests.testEquals,1,true
org.jfree.chart.renderer.xy.junit.XYSplineRendererTests.testCloning,1,true
org.jfree.data.time.junit.WeekTests.testGetStart,1,true
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerXYDatasetTests.testSerialization,2,true
org.jfree.data.time.ohlc.junit.OHLCTests.testEquals,0,true
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerXYDatasetTests.testConstructor,0,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testEquals,0,true
org.jfree.data.xy.junit.VectorSeriesCollectionTests.testCloning,2,true
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testRemove,0,true
org.jfree.chart.junit.AreaChartTests.testReplaceDataset,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testFindStackedRangeBoundsForTableXYDataset1,1,true
org.jfree.chart.plot.dial.junit.DialBackgroundTests.testEquals,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateToFindRangeBounds_MultiValueCategoryDataset,2,true
org.jfree.chart.junit.ScatterPlotTests.testSetSeriesToolTipGenerator,2,true
org.jfree.chart.needle.junit.PlumNeedleTests.testEquals,1,true
org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testCloning,0,true
org.jfree.chart.plot.junit.FastScatterPlotTests.testSerialization,243,true
org.jfree.data.xy.junit.XYIntervalSeriesTests.testValues,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testAddRangeMarker,0,true
org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testNoDisplayedItem,5,true
org.jfree.data.time.junit.MinuteTests.testGetStart,2,true
org.jfree.data.xy.junit.YIntervalSeriesTests.testClear,2,true
org.jfree.chart.annotations.junit.XYPointerAnnotationTests.testEquals,1,true
org.jfree.chart.junit.StackedBarChartTests.testDrawWithNullInfo,7,true
org.jfree.chart.plot.dial.junit.DialTextAnnotationTests.testSerialization,1,true
org.jfree.chart.junit.LegendItemTests.testSerialization,1,true
org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testHashcode,0,true
org.jfree.chart.renderer.xy.junit.GradientXYBarPainterTests.testSerialization,0,true
org.jfree.chart.labels.junit.HighLowItemLabelGeneratorTests.testCloning,1,true
org.jfree.data.statistics.junit.MeanAndStandardDeviationTests.testEquals,0,true
org.jfree.chart.junit.StackedAreaChartTests.testSetSeriesToolTipGenerator,3,true
org.jfree.chart.junit.ChartPanelTests.testSetChart,6,true
org.jfree.chart.plot.junit.PiePlotTests.testGetBaseSectionPaint,1,true
org.jfree.chart.block.junit.ColumnArrangementTests.testEquals,0,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testFindDomainBounds,1,true
org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.data.gantt.junit.TaskSeriesCollectionTests.testGetPercentComplete,1,true
org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testEquals,0,true
org.jfree.chart.junit.ChartRenderingInfoTests.testEquals,0,true
org.jfree.data.time.junit.HourTests.testLastHourNext,1,true
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests.testEquals,1,true
org.jfree.data.category.junit.CategoryToPieDatasetTests.testEquals,0,true
org.jfree.data.xy.junit.DefaultTableXYDatasetTests.testGetSeries,1,true
org.jfree.chart.plot.junit.MultiplePiePlotTests.testConstructor,0,true
org.jfree.data.junit.RangeTypeTests.testSerialization,3,true
org.jfree.data.gantt.junit.TaskTests.testGetSubTaskCount,0,true
org.jfree.chart.plot.dial.junit.ArcDialFrameTests.testHashCode,1,true
org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testCloning,0,true
org.jfree.data.time.junit.WeekTests.testGetLastMillisecond,1,true
org.jfree.data.junit.RangeTypeTests.testEquals,1,true
org.jfree.chart.plot.dial.junit.StandardDialRangeTests.testCloning,1,true
org.jfree.data.time.junit.TimeSeriesTests.testRemoveAgedItems4,0,true
org.jfree.chart.renderer.xy.junit.StandardXYBarPainterTests.testHashcode,0,true
org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.data.xy.junit.XYSeriesCollectionTests.testGetSeriesByKey,1,true
org.jfree.chart.junit.JFreeChartTests.testEquals2,2,true
org.jfree.chart.block.junit.GridArrangementTests.testNF,0,true
org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests.testPublicCloneable,1,true
org.jfree.chart.plot.dial.junit.DialCapTests.testEquals,0,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetColumnIndex,0,true
org.jfree.data.xy.junit.XYSeriesTests.testIndexOf,2,true
org.jfree.data.xy.junit.XYIntervalSeriesCollectionTests.testSerialization,3,true
org.jfree.data.time.junit.TimeSeriesDataItemTests.testSerialization,1,true
org.jfree.chart.labels.junit.StandardXYZToolTipGeneratorTests.testSerialization,2,true
org.jfree.chart.title.junit.PaintScaleLegendTests.testEquals,1,true
org.jfree.chart.title.junit.LegendGraphicTests.testCloning,0,true
org.jfree.data.category.junit.SlidingCategoryDatasetTests.testGetColumnIndex,0,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetSeriesCount,0,true
org.jfree.data.gantt.junit.TaskSeriesCollectionTests.testRemove,1,true
org.jfree.data.junit.DefaultKeyedValues2DTests.testGetValue,2,true
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests.testCloning,2,true
org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testEquals,2,true
org.jfree.chart.block.junit.GridArrangementTests.testNullBlock_FN,1,true
org.jfree.chart.junit.ChartPanelTests.test2502355_zoom,6,true
org.jfree.data.statistics.junit.SimpleHistogramDatasetTests.testSerialization,1,true
org.jfree.data.time.junit.QuarterTests.testConstructor,2,true
org.jfree.data.xy.junit.CategoryTableXYDatasetTests.testEquals,0,true
org.jfree.chart.util.junit.StrokeMapTests.testCloning,0,true
org.jfree.chart.plot.dial.junit.DialPointerTests.testCloning,1,true
org.jfree.data.time.junit.TimePeriodValuesTests.testGetMaxMiddleIndex,0,true
org.jfree.chart.title.junit.LegendTitleTests.testEquals,0,true
org.jfree.data.time.junit.TimePeriodValueTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.VectorRendererTests.testSerialization,1,true
org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testSerialization,1,true
org.jfree.data.xy.junit.VectorSeriesTests.testRemove,1,true
org.jfree.chart.axis.junit.SegmentedTimelineTests.testFifteenMinExceptionSegments,4,true
org.jfree.chart.axis.junit.DateTickTests.testEquals,1,true
org.jfree.data.time.junit.DayTests.test1Jan1900Next,1,true
org.jfree.chart.renderer.junit.AbstractRendererTests.testFillPaintLookup,1,true
org.jfree.chart.junit.ChartRenderingInfoTests.testCloning,2,true
org.jfree.chart.urls.junit.CustomCategoryURLGeneratorTests.testEquals,1,true
org.jfree.data.junit.DefaultKeyedValuesTests.testInsertValue,3,true
org.jfree.data.junit.ComparableObjectItemTests.testCompareTo,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testCalculatePieDatasetTotal,0,true
org.jfree.chart.axis.junit.DateAxisTests.testSerialization,11,true
org.jfree.data.junit.KeyedObjectsTests.testSortByKeyDescending,2,true
org.jfree.chart.axis.junit.PeriodAxisTests.testEquals,1,true
org.jfree.data.xy.junit.XYIntervalSeriesTests.testSerialization,4,true
org.jfree.chart.axis.junit.SegmentedTimelineTests.testMs2Translations,3239,true
org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testEquals,1,true
org.jfree.chart.axis.junit.SegmentedTimelineTests.testMondayThroughFridayIncludedAndExcludedSegments,4,true
org.jfree.chart.urls.junit.TimeSeriesURLGeneratorTests.testGenerateURL,1,true
org.jfree.data.time.junit.MovingAverageTests.test1,2,true
org.jfree.chart.entity.junit.StandardEntityCollectionTests.testEquals,0,true
org.jfree.chart.plot.junit.PiePlotTests.testCloning_LegendLabelToolTipGenerator,0,true
org.jfree.chart.labels.junit.StandardCategorySeriesLabelGeneratorTests.testPublicCloneable,1,true
org.jfree.data.xy.junit.XYDataItemTests.testSerialization,1,true
org.jfree.chart.util.junit.SerialUtilitiesTests.testLine2DDoubleSerialization,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateRangeBounds3,1,true
org.jfree.chart.axis.junit.DateAxisTests.testSetRange,0,true
org.jfree.data.xy.junit.XYIntervalSeriesCollectionTests.testPublicCloneable,2,true
org.jfree.chart.plot.dial.junit.DialValueIndicatorTests.testCloning,1,true
org.jfree.data.time.junit.MinuteTests.testGetFirstMillisecond,2,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetSeriesIndex,0,true
org.jfree.chart.annotations.junit.XYPointerAnnotationTests.testPublicCloneable,0,true
org.jfree.chart.plot.junit.IntervalMarkerTests.testCloning,0,true
org.jfree.chart.block.junit.GridArrangementTests.testGridNotFull_FR,0,true
org.jfree.chart.util.junit.PaintMapTests.testEquals,1,true
org.jfree.chart.junit.LineChartTests.testSetSeriesURLGenerator,1,true
org.jfree.data.junit.DefaultKeyedValuesTests.testGetKeys,4,true
org.jfree.data.time.junit.SecondTests.testGetStart,0,true
org.jfree.chart.junit.BarChart3DTests.testSetSeriesURLGenerator,2,true
org.jfree.chart.plot.dial.junit.ArcDialFrameTests.testSerialization,0,true
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testPublicCloneable,0,true
org.jfree.chart.junit.TimeSeriesChartTests.testSetSeriesToolTipGenerator,61,true
org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testEquals,1,true
org.jfree.chart.needle.junit.PointerNeedleTests.testCloning,1,true
org.jfree.data.statistics.junit.DefaultMultiValueCategoryDatasetTests.testEquals,0,true
org.jfree.data.statistics.junit.HistogramDatasetTests.testSerialization,4,true
org.jfree.data.time.junit.SimpleTimePeriodTests.testImmutable,0,true
org.jfree.data.statistics.junit.StatisticsTests.testCalculateMedian3,0,true
org.jfree.chart.axis.junit.SegmentedTimelineTests.testBasicSegmentedTimeline,1,true
org.jfree.data.xy.junit.YWithXIntervalTests.testEquals,1,true
org.jfree.data.junit.KeyedObjectsTests.testRemoveValueInt,1,true
org.jfree.data.xy.junit.YWithXIntervalTests.testCloning,2,true
org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testPublicCloneable,1,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testSerialization,9,true
org.jfree.chart.labels.junit.StandardPieToolTipGeneratorTests.testSerialization,2,true
org.jfree.chart.axis.junit.CategoryTickTests.testSerialization,1,true
org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testPublicCloneable,0,true
org.jfree.data.junit.DefaultKeyedValuesTests.testRemoveValue,2,true
org.jfree.data.xy.junit.XYSeriesCollectionTests.testRemoveSeries,1,true
org.jfree.data.time.junit.DayTests.testGetLastMillisecond,1,true
org.jfree.data.general.junit.DefaultKeyedValueDatasetTests.testEquals,0,true
org.jfree.chart.block.junit.LineBorderTests.testSerialization,1,true
org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests.testCloning,0,true
org.jfree.chart.labels.junit.StandardCategoryItemLabelGeneratorTests.testPublicCloneable,1,true
org.jfree.data.junit.KeyedObjects2DTests.testCloning,4,true
org.jfree.chart.junit.StandardChartThemeTests.testSerialization,3,true
org.jfree.chart.block.junit.BlockContainerTests.testCloning,1,true
org.jfree.data.xy.junit.XYDataItemTests.testEquals,1,true
org.jfree.chart.axis.junit.ExtendedCategoryAxisTests.testCloning2,1,true
org.jfree.chart.labels.junit.ItemLabelPositionTests.testSerialization,1,true
org.jfree.chart.axis.junit.SegmentedTimelineTests.testMsIncludedAndExcludedSegments,1,true
org.jfree.chart.block.junit.ColorBlockTests.testSerialization,1,true
org.jfree.chart.labels.junit.StandardXYItemLabelGeneratorTests.testEquals,1,true
org.jfree.data.time.junit.HourTests.testGetLastMillisecond,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization3,14,true
org.jfree.data.statistics.junit.SimpleHistogramDatasetTests.testCloning,2,true
org.jfree.chart.needle.junit.PinNeedleTests.testCloning,0,true
org.jfree.chart.labels.junit.StandardXYSeriesLabelGeneratorTests.testCloning,1,true
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testAdd,1,true
org.jfree.chart.labels.junit.StandardCategoryItemLabelGeneratorTests.testSerialization,8,true
org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testEquals,1,true
org.jfree.chart.util.junit.SerialUtilitiesTests.testRectangle2DDoubleSerialization,0,true
org.jfree.chart.axis.junit.NumberAxisTests.testXYAutoRange1,1,true
org.jfree.chart.util.junit.SerialUtilitiesTests.testLine2DFloatSerialization,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testFindMaximumStackedRangeValue2,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testCreateCategoryDataset2,1,true
org.jfree.chart.renderer.category.junit.BarRendererTests.testFindRangeBounds,1,true
org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testCloning_LegendItemLabelGenerator,0,true
org.jfree.data.general.junit.DefaultPieDatasetTests.testGetIndex,1,true
org.jfree.data.general.junit.DatasetUtilitiesTests.testFindDomainBounds2,1,true
org.jfree.data.time.junit.QuarterTests.testNotCloneable,1,true
org.jfree.chart.junit.PieChartTests.testReplaceDatasetOnPieChart,2,true
org.jfree.chart.renderer.category.junit.StandardBarPainterTests.testSerialization,0,true
org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testNotification,25,true
org.jfree.chart.junit.GanttChartTests.testSetSeriesToolTipGenerator,4,true
org.jfree.data.junit.DefaultKeyedValues2DTests.testRemoveColumnByKey,1,true
org.jfree.data.time.junit.TimeSeriesCollectionTests.testCloning,2,true
org.jfree.chart.labels.junit.StandardPieToolTipGeneratorTests.testPublicCloneable,0,true
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests.testCloning,1,true
org.jfree.chart.axis.junit.CategoryAxis3DTests.testCloning,0,true
org.jfree.data.time.junit.MonthTests.testNext,1,true
org.jfree.chart.annotations.junit.XYShapeAnnotationTests.testCloning,1,true
org.jfree.chart.junit.JFreeChartTests.testGetSubtitles,1,true
org.jfree.data.xy.junit.XYDataItemTests.testCloning,1,true
org.jfree.chart.block.junit.EmptyBlockTests.testCloning,1,true
org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testEquals,0,true
org.jfree.data.time.junit.SecondTests.testGetFirstMillisecondWithTimeZone,1,true
org.jfree.chart.axis.junit.LogAxisTests.testTranslateJava2DToValue,1,true
org.jfree.data.time.junit.MinuteTests.testGetEnd,1,true
org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testHashcode,0,true
org.jfree.chart.axis.junit.StandardTickUnitSourceTests.testSerialization,1,true
org.jfree.chart.axis.junit.ExtendedCategoryAxisTests.testSerialization,1,true
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests.testHashcode,0,true
org.jfree.chart.junit.StackedBarChart3DTests.testReplaceDataset,2,true
org.jfree.data.time.junit.MinuteTests.testGetFirstMillisecondWithTimeZone,1,true
org.jfree.chart.plot.junit.RingPlotTests.testCloning,1,true
org.jfree.chart.renderer.category.junit.LevelRendererTests.testEquals,1,true
org.jfree.data.xy.junit.VectorSeriesCollectionTests.testRemoveSeries,1,true
org.jfree.chart.util.junit.LineUtilitiesTests.testClipLine,1,true
org.jfree.chart.renderer.category.junit.StandardBarPainterTests.testHashcode,0,true
org.jfree.data.time.junit.TimeSeriesCollectionTests.testGetSurroundingItems,1,true
org.jfree.data.time.junit.DayTests.testEqualsSelf,0,true
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests.testEquals,1,true
org.jfree.data.xy.junit.DefaultXYDatasetTests.testIndexOf,1,true
org.jfree.data.gantt.junit.TaskSeriesTests.testSerialization,2,true
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testCloning,1,true
org.jfree.data.junit.DefaultKeyedValuesTests.testGetItemCount,5,true
org.jfree.chart.util.junit.LogFormatTests.testHashcode,1,true
org.jfree.chart.title.junit.LegendTitleTests.testSerialization,2,true
org.jfree.chart.needle.junit.LineNeedleTests.testCloning,1,true
org.jfree.data.xy.junit.XYSeriesTests.testUpdateByIndex3,2,true
org.jfree.chart.axis.junit.QuarterDateFormatTests.testHashCode,1,true
org.jfree.chart.util.junit.PaintMapTests.testSerialization2,1,true
org.jfree.data.category.junit.CategoryToPieDatasetTests.testGetValue,0,true
org.jfree.chart.labels.junit.StandardXYZToolTipGeneratorTests.testHashCode,1,true
org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testEquals,0,true
org.jfree.data.time.junit.WeekTests.testGetFirstMillisecond,0,true
org.jfree.chart.util.junit.PaintMapTests.testSerialization1,0,true
org.jfree.data.xy.junit.DefaultIntervalXYDatasetTests.testGetEndXValue,2,true
org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testCloning,2,true
org.jfree.chart.axis.junit.NumberAxisTests.testAutoRange2,1,true
org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests.testEquals,1,true
